onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
0.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
1.017	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
2.017	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
3.017	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
4.017	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
5.017	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
6.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
7.018	0.0	n/a	n/a	n/a	0.431	hit	n/a
8.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
9.018	0.0	n/a	n/a	n/a	0.479	hit	n/a
10.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
11.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
12.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
13.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
14.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
15.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
16.005	0.3	47	task-sfprescaled_stimuli.npy	379	n/a	correct_rejection	n/a
16.504	0.3	47	task-sfprescaled_stimuli.npy	378	n/a	n/a	n/a
17.005	0.3	47	task-sfprescaled_stimuli.npy	376	0.475	hit	n/a
17.504	0.3	47	task-sfprescaled_stimuli.npy	382	n/a	n/a	n/a
18.004	0.3	47	task-sfprescaled_stimuli.npy	383	n/a	correct_rejection	n/a
18.504	0.3	47	task-sfprescaled_stimuli.npy	380	n/a	n/a	n/a
19.004	0.3	47	task-sfprescaled_stimuli.npy	377	n/a	correct_rejection	n/a
19.504	0.3	47	task-sfprescaled_stimuli.npy	381	n/a	n/a	n/a
20.004	0.3	21	task-sfprescaled_stimuli.npy	169	n/a	correct_rejection	n/a
20.505	0.3	21	task-sfprescaled_stimuli.npy	170	n/a	n/a	n/a
21.005	0.3	21	task-sfprescaled_stimuli.npy	168	n/a	correct_rejection	n/a
21.507	0.3	21	task-sfprescaled_stimuli.npy	171	n/a	n/a	n/a
22.006	0.3	21	task-sfprescaled_stimuli.npy	173	n/a	correct_rejection	n/a
22.506	0.3	21	task-sfprescaled_stimuli.npy	172	n/a	n/a	n/a
23.006	0.3	21	task-sfprescaled_stimuli.npy	175	n/a	correct_rejection	n/a
23.506	0.3	21	task-sfprescaled_stimuli.npy	174	n/a	n/a	n/a
24.007	0.3	48	task-sfprescaled_stimuli.npy	463	n/a	correct_rejection	blank trial
24.506	0.3	48	task-sfprescaled_stimuli.npy	459	n/a	n/a	blank trial
25.007	0.3	48	task-sfprescaled_stimuli.npy	460	0.596	hit	blank trial
25.508	0.3	48	task-sfprescaled_stimuli.npy	462	n/a	n/a	blank trial
26.008	0.3	48	task-sfprescaled_stimuli.npy	458	n/a	correct_rejection	blank trial
26.508	0.3	48	task-sfprescaled_stimuli.npy	456	n/a	n/a	blank trial
27.008	0.3	48	task-sfprescaled_stimuli.npy	457	n/a	correct_rejection	blank trial
27.508	0.3	48	task-sfprescaled_stimuli.npy	461	n/a	n/a	blank trial
