onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
0.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
1.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
2.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
3.015	0.0	n/a	n/a	n/a	0.484	hit	n/a
4.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
5.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
6.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
7.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
8.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
9.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
10.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
11.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
12.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
13.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
14.006	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
15.007	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
16.007	0.3	10	task-sfprescaled_stimuli.npy	80	n/a	correct_rejection	n/a
16.508	0.3	10	task-sfprescaled_stimuli.npy	82	n/a	n/a	n/a
17.007	0.3	10	task-sfprescaled_stimuli.npy	85	n/a	correct_rejection	n/a
17.508	0.3	10	task-sfprescaled_stimuli.npy	87	n/a	n/a	n/a
18.007	0.3	10	task-sfprescaled_stimuli.npy	83	n/a	correct_rejection	n/a
18.508	0.3	10	task-sfprescaled_stimuli.npy	81	n/a	n/a	n/a
19.007	0.3	10	task-sfprescaled_stimuli.npy	84	n/a	correct_rejection	n/a
19.508	0.3	10	task-sfprescaled_stimuli.npy	86	n/a	n/a	n/a
20.008	0.3	48	task-sfprescaled_stimuli.npy	454	n/a	correct_rejection	blank trial
20.509	0.3	48	task-sfprescaled_stimuli.npy	452	n/a	n/a	blank trial
21.008	0.3	48	task-sfprescaled_stimuli.npy	449	n/a	correct_rejection	blank trial
21.510	0.3	48	task-sfprescaled_stimuli.npy	455	n/a	n/a	blank trial
22.008	0.3	48	task-sfprescaled_stimuli.npy	450	n/a	correct_rejection	blank trial
22.509	0.3	48	task-sfprescaled_stimuli.npy	453	n/a	n/a	blank trial
23.008	0.3	48	task-sfprescaled_stimuli.npy	448	n/a	correct_rejection	blank trial
23.509	0.3	48	task-sfprescaled_stimuli.npy	451	n/a	n/a	blank trial
24.010	0.3	15	task-sfprescaled_stimuli.npy	126	n/a	correct_rejection	n/a
24.509	0.3	15	task-sfprescaled_stimuli.npy	121	n/a	n/a	n/a
25.011	0.3	15	task-sfprescaled_stimuli.npy	125	n/a	correct_rejection	n/a
25.510	0.3	15	task-sfprescaled_stimuli.npy	122	n/a	n/a	n/a
26.011	0.3	15	task-sfprescaled_stimuli.npy	120	n/a	correct_rejection	n/a
26.511	0.3	15	task-sfprescaled_stimuli.npy	123	n/a	n/a	n/a
27.010	0.3	15	task-sfprescaled_stimuli.npy	127	n/a	correct_rejection	n/a
27.511	0.3	15	task-sfprescaled_stimuli.npy	124	n/a	n/a	n/a
28.011	0.3	48	task-sfprescaled_stimuli.npy	427	n/a	correct_rejection	blank trial
28.511	0.3	48	task-sfprescaled_stimuli.npy	424	n/a	n/a	blank trial
29.011	0.3	48	task-sfprescaled_stimuli.npy	425	0.478	hit	blank trial
29.511	0.3	48	task-sfprescaled_stimuli.npy	430	n/a	n/a	blank trial
30.012	0.3	48	task-sfprescaled_stimuli.npy	431	n/a	correct_rejection	blank trial
30.513	0.3	48	task-sfprescaled_stimuli.npy	429	n/a	n/a	blank trial
31.012	0.3	48	task-sfprescaled_stimuli.npy	428	n/a	correct_rejection	blank trial
31.513	0.3	48	task-sfprescaled_stimuli.npy	426	n/a	n/a	blank trial
32.013	0.3	27	task-sfprescaled_stimuli.npy	217	n/a	correct_rejection	n/a
32.512	0.3	27	task-sfprescaled_stimuli.npy	219	n/a	n/a	n/a
33.013	0.3	27	task-sfprescaled_stimuli.npy	220	n/a	correct_rejection	n/a
33.513	0.3	27	task-sfprescaled_stimuli.npy	223	n/a	n/a	n/a
34.013	0.3	27	task-sfprescaled_stimuli.npy	221	n/a	correct_rejection	n/a
34.513	0.3	27	task-sfprescaled_stimuli.npy	218	n/a	n/a	n/a
35.014	0.3	27	task-sfprescaled_stimuli.npy	222	n/a	correct_rejection	n/a
35.515	0.3	27	task-sfprescaled_stimuli.npy	216	n/a	n/a	n/a
36.014	0.3	48	task-sfprescaled_stimuli.npy	461	0.462	hit	blank trial
36.514	0.3	48	task-sfprescaled_stimuli.npy	460	n/a	n/a	blank trial
37.015	0.3	48	task-sfprescaled_stimuli.npy	463	n/a	correct_rejection	blank trial
37.515	0.3	48	task-sfprescaled_stimuli.npy	459	n/a	n/a	blank trial
38.014	0.3	48	task-sfprescaled_stimuli.npy	462	0.412	hit	blank trial
38.514	0.3	48	task-sfprescaled_stimuli.npy	458	n/a	n/a	blank trial
39.014	0.3	48	task-sfprescaled_stimuli.npy	457	n/a	correct_rejection	blank trial
39.515	0.3	48	task-sfprescaled_stimuli.npy	456	n/a	n/a	blank trial
40.015	0.3	7	task-sfprescaled_stimuli.npy	59	n/a	correct_rejection	n/a
40.515	0.3	7	task-sfprescaled_stimuli.npy	57	n/a	n/a	n/a
41.015	0.3	7	task-sfprescaled_stimuli.npy	58	0.442	hit	n/a
41.515	0.3	7	task-sfprescaled_stimuli.npy	63	n/a	n/a	n/a
42.015	0.3	7	task-sfprescaled_stimuli.npy	60	n/a	correct_rejection	n/a
42.515	0.3	7	task-sfprescaled_stimuli.npy	62	n/a	n/a	n/a
43.014	0.3	7	task-sfprescaled_stimuli.npy	56	n/a	correct_rejection	n/a
43.515	0.3	7	task-sfprescaled_stimuli.npy	61	n/a	n/a	n/a
44.015	0.3	4	task-sfprescaled_stimuli.npy	37	n/a	correct_rejection	n/a
44.515	0.3	4	task-sfprescaled_stimuli.npy	33	n/a	n/a	n/a
45.014	0.3	4	task-sfprescaled_stimuli.npy	32	n/a	correct_rejection	n/a
45.515	0.3	4	task-sfprescaled_stimuli.npy	35	n/a	n/a	n/a
46.014	0.3	4	task-sfprescaled_stimuli.npy	38	n/a	correct_rejection	n/a
46.515	0.3	4	task-sfprescaled_stimuli.npy	39	n/a	n/a	n/a
47.014	0.3	4	task-sfprescaled_stimuli.npy	34	n/a	correct_rejection	n/a
47.515	0.3	4	task-sfprescaled_stimuli.npy	36	n/a	n/a	n/a
48.015	0.3	16	task-sfprescaled_stimuli.npy	135	n/a	correct_rejection	n/a
48.515	0.3	16	task-sfprescaled_stimuli.npy	128	n/a	n/a	n/a
49.014	0.3	16	task-sfprescaled_stimuli.npy	130	n/a	correct_rejection	n/a
49.515	0.3	16	task-sfprescaled_stimuli.npy	134	n/a	n/a	n/a
50.003	0.3	16	task-sfprescaled_stimuli.npy	133	n/a	correct_rejection	n/a
50.503	0.3	16	task-sfprescaled_stimuli.npy	131	n/a	n/a	n/a
51.003	0.3	16	task-sfprescaled_stimuli.npy	132	n/a	correct_rejection	n/a
51.503	0.3	16	task-sfprescaled_stimuli.npy	129	n/a	n/a	n/a
52.003	0.3	45	task-sfprescaled_stimuli.npy	367	n/a	correct_rejection	n/a
52.503	0.3	45	task-sfprescaled_stimuli.npy	361	n/a	n/a	n/a
53.003	0.3	45	task-sfprescaled_stimuli.npy	364	n/a	correct_rejection	n/a
53.503	0.3	45	task-sfprescaled_stimuli.npy	365	n/a	n/a	n/a
54.003	0.3	45	task-sfprescaled_stimuli.npy	362	0.599	hit	n/a
54.503	0.3	45	task-sfprescaled_stimuli.npy	363	n/a	n/a	n/a
55.003	0.3	45	task-sfprescaled_stimuli.npy	366	n/a	correct_rejection	n/a
55.503	0.3	45	task-sfprescaled_stimuli.npy	360	n/a	n/a	n/a
56.003	0.3	48	task-sfprescaled_stimuli.npy	447	n/a	correct_rejection	blank trial
56.504	0.3	48	task-sfprescaled_stimuli.npy	446	n/a	n/a	blank trial
57.003	0.3	48	task-sfprescaled_stimuli.npy	441	n/a	correct_rejection	blank trial
57.504	0.3	48	task-sfprescaled_stimuli.npy	445	n/a	n/a	blank trial
58.003	0.3	48	task-sfprescaled_stimuli.npy	440	0.486	hit	blank trial
58.504	0.3	48	task-sfprescaled_stimuli.npy	443	n/a	n/a	blank trial
59.003	0.3	48	task-sfprescaled_stimuli.npy	442	n/a	correct_rejection	blank trial
