onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
0.017	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
1.017	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
2.019	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
3.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
4.018	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
5.019	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
6.019	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
7.019	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
8.019	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
9.019	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
10.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
11.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
12.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
13.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
14.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
15.005	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
16.005	0.3	28	task-sfprescaled_stimuli.npy	231	n/a	correct_rejection	n/a
16.505	0.3	28	task-sfprescaled_stimuli.npy	229	n/a	n/a	n/a
17.007	0.3	28	task-sfprescaled_stimuli.npy	224	n/a	correct_rejection	n/a
17.506	0.3	28	task-sfprescaled_stimuli.npy	225	n/a	n/a	n/a
18.007	0.3	28	task-sfprescaled_stimuli.npy	230	0.436	hit	n/a
18.506	0.3	28	task-sfprescaled_stimuli.npy	227	n/a	n/a	n/a
19.007	0.3	28	task-sfprescaled_stimuli.npy	226	n/a	correct_rejection	n/a
19.506	0.3	28	task-sfprescaled_stimuli.npy	228	n/a	n/a	n/a
20.007	0.3	7	task-sfprescaled_stimuli.npy	61	n/a	correct_rejection	n/a
20.506	0.3	7	task-sfprescaled_stimuli.npy	58	n/a	n/a	n/a
