onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
0.011	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
1.011	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
2.011	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
3.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
4.012	0.0	n/a	n/a	n/a	0.590	hit	n/a
5.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
6.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
7.013	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
8.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
9.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
10.013	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
11.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
12.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
13.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
14.015	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
15.015	0.0	n/a	n/a	n/a	0.461	hit	n/a
16.016	0.3	21	task-sfprescaled_stimuli.npy	175	n/a	correct_rejection	n/a
16.515	0.3	21	task-sfprescaled_stimuli.npy	170	n/a	n/a	n/a
17.016	0.3	21	task-sfprescaled_stimuli.npy	168	n/a	correct_rejection	n/a
17.516	0.3	21	task-sfprescaled_stimuli.npy	172	n/a	n/a	n/a
18.015	0.3	21	task-sfprescaled_stimuli.npy	174	n/a	correct_rejection	n/a
18.516	0.3	21	task-sfprescaled_stimuli.npy	173	n/a	n/a	n/a
19.016	0.3	21	task-sfprescaled_stimuli.npy	169	n/a	correct_rejection	n/a
19.516	0.3	21	task-sfprescaled_stimuli.npy	171	n/a	n/a	n/a
20.016	0.3	48	task-sfprescaled_stimuli.npy	386	n/a	correct_rejection	blank trial
20.516	0.3	48	task-sfprescaled_stimuli.npy	390	n/a	n/a	blank trial
21.016	0.3	48	task-sfprescaled_stimuli.npy	385	0.587	hit	blank trial
21.516	0.3	48	task-sfprescaled_stimuli.npy	391	n/a	n/a	blank trial
22.016	0.3	48	task-sfprescaled_stimuli.npy	389	n/a	correct_rejection	blank trial
22.515	0.3	48	task-sfprescaled_stimuli.npy	387	n/a	n/a	blank trial
23.015	0.3	48	task-sfprescaled_stimuli.npy	384	n/a	correct_rejection	blank trial
23.515	0.3	48	task-sfprescaled_stimuli.npy	388	n/a	n/a	blank trial
24.016	0.3	10	task-sfprescaled_stimuli.npy	85	n/a	correct_rejection	n/a
24.515	0.3	10	task-sfprescaled_stimuli.npy	87	n/a	n/a	n/a
25.016	0.3	10	task-sfprescaled_stimuli.npy	86	n/a	correct_rejection	n/a
25.502	0.3	10	task-sfprescaled_stimuli.npy	80	n/a	n/a	n/a
26.002	0.3	10	task-sfprescaled_stimuli.npy	82	n/a	correct_rejection	n/a
26.503	0.3	10	task-sfprescaled_stimuli.npy	83	n/a	n/a	n/a
27.002	0.3	10	task-sfprescaled_stimuli.npy	81	0.770	hit	n/a
27.503	0.3	10	task-sfprescaled_stimuli.npy	84	n/a	n/a	n/a
28.002	0.3	36	task-sfprescaled_stimuli.npy	293	n/a	correct_rejection	n/a
28.503	0.3	36	task-sfprescaled_stimuli.npy	294	n/a	n/a	n/a
29.003	0.3	36	task-sfprescaled_stimuli.npy	288	n/a	correct_rejection	n/a
29.503	0.3	36	task-sfprescaled_stimuli.npy	290	n/a	n/a	n/a
30.003	0.3	36	task-sfprescaled_stimuli.npy	291	n/a	correct_rejection	n/a
30.504	0.3	36	task-sfprescaled_stimuli.npy	289	n/a	n/a	n/a
31.004	0.3	36	task-sfprescaled_stimuli.npy	295	n/a	correct_rejection	n/a
31.504	0.3	36	task-sfprescaled_stimuli.npy	292	n/a	n/a	n/a
32.005	0.3	31	task-sfprescaled_stimuli.npy	250	n/a	correct_rejection	n/a
32.504	0.3	31	task-sfprescaled_stimuli.npy	252	n/a	n/a	n/a
33.005	0.3	31	task-sfprescaled_stimuli.npy	254	n/a	correct_rejection	n/a
33.504	0.3	31	task-sfprescaled_stimuli.npy	251	n/a	n/a	n/a
34.004	0.3	31	task-sfprescaled_stimuli.npy	255	n/a	correct_rejection	n/a
34.504	0.3	31	task-sfprescaled_stimuli.npy	248	n/a	n/a	n/a
35.004	0.3	31	task-sfprescaled_stimuli.npy	249	n/a	correct_rejection	n/a
35.506	0.3	31	task-sfprescaled_stimuli.npy	253	n/a	n/a	n/a
36.006	0.3	48	task-sfprescaled_stimuli.npy	406	n/a	correct_rejection	blank trial
36.506	0.3	48	task-sfprescaled_stimuli.npy	402	n/a	n/a	blank trial
37.005	0.3	48	task-sfprescaled_stimuli.npy	403	0.397	hit	blank trial
37.506	0.3	48	task-sfprescaled_stimuli.npy	407	n/a	n/a	blank trial
38.006	0.3	48	task-sfprescaled_stimuli.npy	400	n/a	correct_rejection	blank trial
38.506	0.3	48	task-sfprescaled_stimuli.npy	405	n/a	n/a	blank trial
39.005	0.3	48	task-sfprescaled_stimuli.npy	401	n/a	correct_rejection	blank trial
39.506	0.3	48	task-sfprescaled_stimuli.npy	404	n/a	n/a	blank trial
40.006	0.3	6	task-sfprescaled_stimuli.npy	55	n/a	miss	n/a
40.508	0.3	6	task-sfprescaled_stimuli.npy	53	n/a	n/a	n/a
41.008	0.3	6	task-sfprescaled_stimuli.npy	48	n/a	correct_rejection	n/a
41.508	0.3	6	task-sfprescaled_stimuli.npy	50	n/a	n/a	n/a
