onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
0.008	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
1.010	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
2.011	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
3.011	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
4.010	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
5.011	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
6.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
7.013	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
8.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
9.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
10.012	0.0	n/a	n/a	n/a	0.744	hit	n/a
11.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
12.013	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
13.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
14.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
15.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
16.015	0.3	47	task-sfprescaled_stimuli.npy	379	n/a	correct_rejection	n/a
16.516	0.3	47	task-sfprescaled_stimuli.npy	377	n/a	n/a	n/a
17.015	0.3	47	task-sfprescaled_stimuli.npy	378	0.587	hit	n/a
17.516	0.3	47	task-sfprescaled_stimuli.npy	376	n/a	n/a	n/a
18.015	0.3	47	task-sfprescaled_stimuli.npy	380	n/a	correct_rejection	n/a
18.515	0.3	47	task-sfprescaled_stimuli.npy	382	n/a	n/a	n/a
19.015	0.3	47	task-sfprescaled_stimuli.npy	383	n/a	correct_rejection	n/a
19.516	0.3	47	task-sfprescaled_stimuli.npy	381	n/a	n/a	n/a
20.016	0.3	15	task-sfprescaled_stimuli.npy	122	n/a	correct_rejection	n/a
20.515	0.3	15	task-sfprescaled_stimuli.npy	121	n/a	n/a	n/a
21.017	0.3	15	task-sfprescaled_stimuli.npy	123	n/a	correct_rejection	n/a
21.518	0.3	15	task-sfprescaled_stimuli.npy	126	n/a	n/a	n/a
22.018	0.3	15	task-sfprescaled_stimuli.npy	120	n/a	correct_rejection	n/a
22.516	0.3	15	task-sfprescaled_stimuli.npy	125	n/a	n/a	n/a
23.016	0.3	15	task-sfprescaled_stimuli.npy	124	n/a	correct_rejection	n/a
23.517	0.3	15	task-sfprescaled_stimuli.npy	127	n/a	n/a	n/a
24.017	0.3	4	task-sfprescaled_stimuli.npy	35	n/a	correct_rejection	n/a
24.517	0.3	4	task-sfprescaled_stimuli.npy	33	n/a	n/a	n/a
25.017	0.3	4	task-sfprescaled_stimuli.npy	34	n/a	correct_rejection	n/a
25.517	0.3	4	task-sfprescaled_stimuli.npy	37	n/a	n/a	n/a
26.019	0.3	4	task-sfprescaled_stimuli.npy	38	n/a	correct_rejection	n/a
26.519	0.3	4	task-sfprescaled_stimuli.npy	32	n/a	n/a	n/a
27.019	0.3	4	task-sfprescaled_stimuli.npy	36	n/a	correct_rejection	n/a
27.519	0.3	4	task-sfprescaled_stimuli.npy	39	n/a	n/a	n/a
28.018	0.3	48	task-sfprescaled_stimuli.npy	444	n/a	correct_rejection	blank trial
28.519	0.3	48	task-sfprescaled_stimuli.npy	443	n/a	n/a	blank trial
29.018	0.3	48	task-sfprescaled_stimuli.npy	441	0.628	hit	blank trial
29.519	0.3	48	task-sfprescaled_stimuli.npy	442	n/a	n/a	blank trial
30.019	0.3	48	task-sfprescaled_stimuli.npy	445	n/a	correct_rejection	blank trial
30.518	0.3	48	task-sfprescaled_stimuli.npy	440	n/a	n/a	blank trial
31.019	0.3	48	task-sfprescaled_stimuli.npy	447	n/a	correct_rejection	blank trial
31.503	0.3	48	task-sfprescaled_stimuli.npy	446	n/a	n/a	blank trial
32.019	0.3	18	task-sfprescaled_stimuli.npy	145	n/a	correct_rejection	n/a
32.503	0.3	18	task-sfprescaled_stimuli.npy	146	n/a	n/a	n/a
33.019	0.3	18	task-sfprescaled_stimuli.npy	149	n/a	correct_rejection	n/a
33.503	0.3	18	task-sfprescaled_stimuli.npy	148	n/a	n/a	n/a
34.004	0.3	18	task-sfprescaled_stimuli.npy	150	n/a	correct_rejection	n/a
34.503	0.3	18	task-sfprescaled_stimuli.npy	144	n/a	n/a	n/a
35.004	0.3	18	task-sfprescaled_stimuli.npy	151	n/a	correct_rejection	n/a
35.503	0.3	18	task-sfprescaled_stimuli.npy	147	n/a	n/a	n/a
36.004	0.3	1	task-sfprescaled_stimuli.npy	8	0.606	hit	n/a
36.504	0.3	1	task-sfprescaled_stimuli.npy	13	n/a	n/a	n/a
37.004	0.3	1	task-sfprescaled_stimuli.npy	9	n/a	correct_rejection	n/a
37.505	0.3	1	task-sfprescaled_stimuli.npy	12	n/a	n/a	n/a
38.004	0.3	1	task-sfprescaled_stimuli.npy	10	0.600	hit	n/a
38.505	0.3	1	task-sfprescaled_stimuli.npy	14	n/a	n/a	n/a
39.005	0.3	1	task-sfprescaled_stimuli.npy	15	n/a	correct_rejection	n/a
39.505	0.3	1	task-sfprescaled_stimuli.npy	11	n/a	n/a	n/a
40.005	0.3	27	task-sfprescaled_stimuli.npy	221	n/a	correct_rejection	n/a
40.505	0.3	27	task-sfprescaled_stimuli.npy	218	n/a	n/a	n/a
