onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
0.009	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
1.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
2.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
3.004	0.0	n/a	n/a	n/a	0.398	hit	n/a
4.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
5.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
6.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
7.004	0.0	n/a	n/a	n/a	0.598	hit	n/a
8.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
9.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
10.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
11.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
12.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
13.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
14.004	0.0	n/a	n/a	n/a	0.640	hit	n/a
15.004	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
16.004	0.3	17	task-sfprescaled_stimuli.npy	142	n/a	correct_rejection	n/a
16.504	0.3	17	task-sfprescaled_stimuli.npy	137	n/a	n/a	n/a
17.004	0.3	17	task-sfprescaled_stimuli.npy	136	n/a	correct_rejection	n/a
17.504	0.3	17	task-sfprescaled_stimuli.npy	143	n/a	n/a	n/a
18.004	0.3	17	task-sfprescaled_stimuli.npy	141	n/a	correct_rejection	n/a
18.504	0.3	17	task-sfprescaled_stimuli.npy	138	n/a	n/a	n/a
19.004	0.3	17	task-sfprescaled_stimuli.npy	139	n/a	correct_rejection	n/a
19.504	0.3	17	task-sfprescaled_stimuli.npy	140	n/a	n/a	n/a
20.003	0.3	14	task-sfprescaled_stimuli.npy	117	n/a	miss	n/a
20.504	0.3	14	task-sfprescaled_stimuli.npy	113	n/a	n/a	n/a
21.004	0.3	14	task-sfprescaled_stimuli.npy	119	n/a	correct_rejection	n/a
21.504	0.3	14	task-sfprescaled_stimuli.npy	112	n/a	n/a	n/a
22.004	0.3	14	task-sfprescaled_stimuli.npy	115	0.598	hit	n/a
22.504	0.3	14	task-sfprescaled_stimuli.npy	116	n/a	n/a	n/a
23.004	0.3	14	task-sfprescaled_stimuli.npy	114	n/a	correct_rejection	n/a
23.504	0.3	14	task-sfprescaled_stimuli.npy	118	n/a	n/a	n/a
24.004	0.3	37	task-sfprescaled_stimuli.npy	297	0.598	hit	n/a
24.504	0.3	37	task-sfprescaled_stimuli.npy	299	n/a	n/a	n/a
25.004	0.3	37	task-sfprescaled_stimuli.npy	296	n/a	correct_rejection	n/a
25.504	0.3	37	task-sfprescaled_stimuli.npy	302	n/a	n/a	n/a
26.004	0.3	37	task-sfprescaled_stimuli.npy	301	n/a	correct_rejection	n/a
26.504	0.3	37	task-sfprescaled_stimuli.npy	298	n/a	n/a	n/a
27.004	0.3	37	task-sfprescaled_stimuli.npy	300	n/a	correct_rejection	n/a
27.504	0.3	37	task-sfprescaled_stimuli.npy	303	n/a	n/a	n/a
28.003	0.3	48	task-sfprescaled_stimuli.npy	424	n/a	correct_rejection	blank trial
28.503	0.3	48	task-sfprescaled_stimuli.npy	426	n/a	n/a	blank trial
29.004	0.3	48	task-sfprescaled_stimuli.npy	427	n/a	correct_rejection	blank trial
29.503	0.3	48	task-sfprescaled_stimuli.npy	428	n/a	n/a	blank trial
30.003	0.3	48	task-sfprescaled_stimuli.npy	425	n/a	correct_rejection	blank trial
30.503	0.3	48	task-sfprescaled_stimuli.npy	431	n/a	n/a	blank trial
31.003	0.3	48	task-sfprescaled_stimuli.npy	430	n/a	correct_rejection	blank trial
31.503	0.3	48	task-sfprescaled_stimuli.npy	429	n/a	n/a	blank trial
32.003	0.3	25	task-sfprescaled_stimuli.npy	206	0.599	hit	n/a
32.503	0.3	25	task-sfprescaled_stimuli.npy	203	n/a	n/a	n/a
33.003	0.3	25	task-sfprescaled_stimuli.npy	207	n/a	correct_rejection	n/a
33.504	0.3	25	task-sfprescaled_stimuli.npy	202	n/a	n/a	n/a
34.003	0.3	25	task-sfprescaled_stimuli.npy	201	n/a	correct_rejection	n/a
34.504	0.3	25	task-sfprescaled_stimuli.npy	204	n/a	n/a	n/a
35.003	0.3	25	task-sfprescaled_stimuli.npy	200	n/a	correct_rejection	n/a
35.504	0.3	25	task-sfprescaled_stimuli.npy	205	n/a	n/a	n/a
36.004	0.3	46	task-sfprescaled_stimuli.npy	371	n/a	correct_rejection	n/a
