onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
0.009	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
1.010	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
2.010	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
3.010	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
4.010	0.0	n/a	n/a	n/a	0.337	hit	n/a
5.010	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
6.012	0.0	n/a	n/a	n/a	0.342	hit	n/a
7.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
8.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
9.012	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
10.012	0.0	n/a	n/a	n/a	0.379	hit	n/a
11.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
12.014	0.0	n/a	n/a	n/a	0.386	hit	n/a
13.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
14.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
15.014	0.0	n/a	n/a	n/a	n/a	correct_rejection	n/a
16.015	0.3	4	task-sfprescaled_stimuli.npy	33	n/a	correct_rejection	n/a
16.516	0.3	4	task-sfprescaled_stimuli.npy	36	n/a	n/a	n/a
17.016	0.3	4	task-sfprescaled_stimuli.npy	39	n/a	correct_rejection	n/a
17.515	0.3	4	task-sfprescaled_stimuli.npy	37	n/a	n/a	n/a
18.015	0.3	4	task-sfprescaled_stimuli.npy	38	n/a	correct_rejection	n/a
18.515	0.3	4	task-sfprescaled_stimuli.npy	35	n/a	n/a	n/a
19.015	0.3	4	task-sfprescaled_stimuli.npy	32	n/a	correct_rejection	n/a
19.517	0.3	4	task-sfprescaled_stimuli.npy	34	n/a	n/a	n/a
20.016	0.3	22	task-sfprescaled_stimuli.npy	182	n/a	correct_rejection	n/a
20.516	0.3	22	task-sfprescaled_stimuli.npy	179	n/a	n/a	n/a
21.017	0.3	22	task-sfprescaled_stimuli.npy	177	n/a	correct_rejection	n/a
21.517	0.3	22	task-sfprescaled_stimuli.npy	178	n/a	n/a	n/a
22.017	0.3	22	task-sfprescaled_stimuli.npy	181	n/a	correct_rejection	n/a
22.517	0.3	22	task-sfprescaled_stimuli.npy	183	n/a	n/a	n/a
23.017	0.3	22	task-sfprescaled_stimuli.npy	176	0.585	hit	n/a
23.517	0.3	22	task-sfprescaled_stimuli.npy	180	n/a	n/a	n/a
24.017	0.3	30	task-sfprescaled_stimuli.npy	245	n/a	correct_rejection	n/a
24.517	0.3	30	task-sfprescaled_stimuli.npy	244	n/a	n/a	n/a
25.017	0.3	30	task-sfprescaled_stimuli.npy	247	n/a	correct_rejection	n/a
25.517	0.3	30	task-sfprescaled_stimuli.npy	242	n/a	n/a	n/a
26.017	0.3	30	task-sfprescaled_stimuli.npy	246	0.349	hit	n/a
26.517	0.3	30	task-sfprescaled_stimuli.npy	241	n/a	n/a	n/a
27.017	0.3	30	task-sfprescaled_stimuli.npy	240	n/a	correct_rejection	n/a
27.502	0.3	30	task-sfprescaled_stimuli.npy	243	n/a	n/a	n/a
28.017	0.3	5	task-sfprescaled_stimuli.npy	45	n/a	correct_rejection	n/a
28.503	0.3	5	task-sfprescaled_stimuli.npy	41	n/a	n/a	n/a
29.017	0.3	5	task-sfprescaled_stimuli.npy	47	n/a	correct_rejection	n/a
29.502	0.3	5	task-sfprescaled_stimuli.npy	46	n/a	n/a	n/a
30.017	0.3	5	task-sfprescaled_stimuli.npy	43	n/a	correct_rejection	n/a
30.503	0.3	5	task-sfprescaled_stimuli.npy	42	n/a	n/a	n/a
31.017	0.3	5	task-sfprescaled_stimuli.npy	44	n/a	correct_rejection	n/a
31.503	0.3	5	task-sfprescaled_stimuli.npy	40	n/a	n/a	n/a
32.017	0.3	48	task-sfprescaled_stimuli.npy	388	n/a	correct_rejection	blank trial
32.503	0.3	48	task-sfprescaled_stimuli.npy	387	n/a	n/a	blank trial
33.004	0.3	48	task-sfprescaled_stimuli.npy	391	n/a	correct_rejection	blank trial
33.503	0.3	48	task-sfprescaled_stimuli.npy	389	n/a	n/a	blank trial
34.004	0.3	48	task-sfprescaled_stimuli.npy	384	0.439	hit	blank trial
34.504	0.3	48	task-sfprescaled_stimuli.npy	386	n/a	n/a	blank trial
35.004	0.3	48	task-sfprescaled_stimuli.npy	385	n/a	correct_rejection	blank trial
35.503	0.3	48	task-sfprescaled_stimuli.npy	390	n/a	n/a	blank trial
36.005	0.3	8	task-sfprescaled_stimuli.npy	66	n/a	correct_rejection	n/a
36.505	0.3	8	task-sfprescaled_stimuli.npy	70	n/a	n/a	n/a
37.004	0.3	8	task-sfprescaled_stimuli.npy	64	n/a	correct_rejection	n/a
37.505	0.3	8	task-sfprescaled_stimuli.npy	68	n/a	n/a	n/a
38.005	0.3	8	task-sfprescaled_stimuli.npy	69	n/a	correct_rejection	n/a
38.505	0.3	8	task-sfprescaled_stimuli.npy	71	n/a	n/a	n/a
39.004	0.3	8	task-sfprescaled_stimuli.npy	67	n/a	correct_rejection	n/a
39.505	0.3	8	task-sfprescaled_stimuli.npy	65	n/a	n/a	n/a
40.005	0.3	48	task-sfprescaled_stimuli.npy	454	n/a	correct_rejection	blank trial
40.505	0.3	48	task-sfprescaled_stimuli.npy	455	n/a	n/a	blank trial
41.007	0.3	48	task-sfprescaled_stimuli.npy	449	n/a	correct_rejection	blank trial
41.506	0.3	48	task-sfprescaled_stimuli.npy	451	n/a	n/a	blank trial
42.006	0.3	48	task-sfprescaled_stimuli.npy	453	n/a	correct_rejection	blank trial
42.506	0.3	48	task-sfprescaled_stimuli.npy	448	n/a	n/a	blank trial
43.006	0.3	48	task-sfprescaled_stimuli.npy	452	n/a	correct_rejection	blank trial
43.506	0.3	48	task-sfprescaled_stimuli.npy	450	n/a	n/a	blank trial
44.007	0.3	35	task-sfprescaled_stimuli.npy	284	n/a	correct_rejection	n/a
44.506	0.3	35	task-sfprescaled_stimuli.npy	283	n/a	n/a	n/a
45.007	0.3	35	task-sfprescaled_stimuli.npy	282	n/a	correct_rejection	n/a
45.508	0.3	35	task-sfprescaled_stimuli.npy	285	n/a	n/a	n/a
46.008	0.3	35	task-sfprescaled_stimuli.npy	286	n/a	correct_rejection	n/a
46.509	0.3	35	task-sfprescaled_stimuli.npy	287	n/a	n/a	n/a
47.008	0.3	35	task-sfprescaled_stimuli.npy	280	n/a	correct_rejection	n/a
47.508	0.3	35	task-sfprescaled_stimuli.npy	281	n/a	n/a	n/a
48.008	0.3	25	task-sfprescaled_stimuli.npy	200	n/a	correct_rejection	n/a
48.509	0.3	25	task-sfprescaled_stimuli.npy	201	n/a	n/a	n/a
49.008	0.3	25	task-sfprescaled_stimuli.npy	204	n/a	correct_rejection	n/a
49.509	0.3	25	task-sfprescaled_stimuli.npy	205	n/a	n/a	n/a
50.009	0.3	25	task-sfprescaled_stimuli.npy	202	n/a	correct_rejection	n/a
50.509	0.3	25	task-sfprescaled_stimuli.npy	203	n/a	n/a	n/a
51.011	0.3	25	task-sfprescaled_stimuli.npy	207	n/a	correct_rejection	n/a
51.511	0.3	25	task-sfprescaled_stimuli.npy	206	n/a	n/a	n/a
52.011	0.3	44	task-sfprescaled_stimuli.npy	352	n/a	correct_rejection	n/a
52.510	0.3	44	task-sfprescaled_stimuli.npy	354	n/a	n/a	n/a
53.010	0.3	44	task-sfprescaled_stimuli.npy	358	n/a	correct_rejection	n/a
53.511	0.3	44	task-sfprescaled_stimuli.npy	353	n/a	n/a	n/a
54.011	0.3	44	task-sfprescaled_stimuli.npy	359	n/a	correct_rejection	n/a
54.511	0.3	44	task-sfprescaled_stimuli.npy	356	n/a	n/a	n/a
55.011	0.3	44	task-sfprescaled_stimuli.npy	355	n/a	correct_rejection	n/a
55.511	0.3	44	task-sfprescaled_stimuli.npy	357	n/a	n/a	n/a
56.012	0.3	28	task-sfprescaled_stimuli.npy	230	n/a	correct_rejection	n/a
56.513	0.3	28	task-sfprescaled_stimuli.npy	224	n/a	n/a	n/a
57.012	0.3	28	task-sfprescaled_stimuli.npy	229	n/a	correct_rejection	n/a
57.512	0.3	28	task-sfprescaled_stimuli.npy	227	n/a	n/a	n/a
58.012	0.3	28	task-sfprescaled_stimuli.npy	225	n/a	correct_rejection	n/a
58.512	0.3	28	task-sfprescaled_stimuli.npy	226	n/a	n/a	n/a
59.012	0.3	28	task-sfprescaled_stimuli.npy	231	n/a	correct_rejection	n/a
59.512	0.3	28	task-sfprescaled_stimuli.npy	228	n/a	n/a	n/a
60.012	0.3	11	task-sfprescaled_stimuli.npy	90	n/a	correct_rejection	n/a
60.512	0.3	11	task-sfprescaled_stimuli.npy	93	n/a	n/a	n/a
61.014	0.3	11	task-sfprescaled_stimuli.npy	91	n/a	correct_rejection	n/a
61.514	0.3	11	task-sfprescaled_stimuli.npy	94	n/a	n/a	n/a
62.014	0.3	11	task-sfprescaled_stimuli.npy	89	n/a	correct_rejection	n/a
62.514	0.3	11	task-sfprescaled_stimuli.npy	88	n/a	n/a	n/a
63.013	0.3	11	task-sfprescaled_stimuli.npy	92	n/a	correct_rejection	n/a
63.514	0.3	11	task-sfprescaled_stimuli.npy	95	n/a	n/a	n/a
64.014	0.3	31	task-sfprescaled_stimuli.npy	250	n/a	correct_rejection	n/a
64.514	0.3	31	task-sfprescaled_stimuli.npy	253	n/a	n/a	n/a
65.014	0.3	31	task-sfprescaled_stimuli.npy	254	n/a	correct_rejection	n/a
65.514	0.3	31	task-sfprescaled_stimuli.npy	251	n/a	n/a	n/a
66.016	0.3	31	task-sfprescaled_stimuli.npy	248	n/a	correct_rejection	n/a
66.516	0.3	31	task-sfprescaled_stimuli.npy	255	n/a	n/a	n/a
67.015	0.3	31	task-sfprescaled_stimuli.npy	252	n/a	correct_rejection	n/a
67.515	0.3	31	task-sfprescaled_stimuli.npy	249	n/a	n/a	n/a
68.016	0.3	33	task-sfprescaled_stimuli.npy	267	n/a	correct_rejection	n/a
68.515	0.3	33	task-sfprescaled_stimuli.npy	264	n/a	n/a	n/a
69.016	0.3	33	task-sfprescaled_stimuli.npy	265	n/a	correct_rejection	n/a
69.516	0.3	33	task-sfprescaled_stimuli.npy	270	n/a	n/a	n/a
70.016	0.3	33	task-sfprescaled_stimuli.npy	269	n/a	correct_rejection	n/a
70.516	0.3	33	task-sfprescaled_stimuli.npy	266	n/a	n/a	n/a
71.016	0.3	33	task-sfprescaled_stimuli.npy	271	n/a	correct_rejection	n/a
71.517	0.3	33	task-sfprescaled_stimuli.npy	268	n/a	n/a	n/a
72.017	0.3	43	task-sfprescaled_stimuli.npy	350	n/a	correct_rejection	n/a
72.516	0.3	43	task-sfprescaled_stimuli.npy	344	n/a	n/a	n/a
73.017	0.3	43	task-sfprescaled_stimuli.npy	349	0.438	hit	n/a
73.517	0.3	43	task-sfprescaled_stimuli.npy	346	n/a	n/a	n/a
74.017	0.3	43	task-sfprescaled_stimuli.npy	348	n/a	correct_rejection	n/a
74.517	0.3	43	task-sfprescaled_stimuli.npy	345	n/a	n/a	n/a
